que_id,question,answer,big_cate,small_cate,intent
54051303,会不会消化不良七个月宝宝，母乳喂养，请问可以吃蛋清吗?蒸的，已经吃了两天了，没出现过敏反应,您好，根据你的诉说，宝宝是消化不良造成吸收不好就会造成营养不良，出现消瘦食欲不振，建议宝宝要是母乳喂养，妈妈要以清淡的食物为主，不要吃生冷硬和不好消化的食物，多饮水补充体液，现在天气转凉尤其是晚上睡觉更要注意保暖，以免着凉加重消化不良，治疗保儿安颗粒口服就可以了。,儿科,小儿综合,stomach
41364348,�慰扔刑党３Ａ鞅茄�晚上出冷汗�r？�慰扔刑党３Ａ鞅茄�晚上出冷汗�r而有胃痛胸骨痛心口有微痛手心又出汗不太清楚是什�N病。一��月前治���^�c胃炎��喉炎想了解�@是什�N病或者去睇症�r要�M行什�N�z查,"你好，针对这种情况，针对药物治疗建议可以罗红霉素和清热灵颗粒等进行对症治疗平时服用中成药玉屏风颗粒调理,具有益气固表,增强免疫力,因本身对胃有一定得刺激，在饭后吃可减少刺激",内科,胃炎,stomach
53137846,慢性胃炎伴胆汁反流？慢性胃炎伴胆汁反流胃痛。,"根据你所说的情况，你属于慢性胃炎，主要症状是胃疼，胃胀，反酸，烧心，消化不良等，是由于着凉或者是油门杆菌感染引起。治疗主要是保护胃黏膜，抑制胃酸，增加胃动力，帮助消化。可服用奥美拉唑，甲氰咪胍,吗丁啉,鸡内金片建议去医院做胃镜检查确诊后，对症治疗。平时要注意不要吃生冷额,辛辣的,油腻的食物",内科,胃炎,stomach
66850061,烧心，吃饭时有刺痛的感觉帮忙提供一些药物和平时预防注意事项,病例分析:可做反流的相关检查：24小时食管PH监测、食管测压和胃镜检查确定是否有胃食管反流病，胃食管反流病的治疗有药物治疗、食管微量射频治疗、腹腔镜下微创手术治疗。,内科,胃肠疾病,stomach
57839684,病情描述发病时间、主要症状、症状变化等）：右肋下发胀肛门下坠消化不良.肠镜下切除盲肠息肉,您好，根据您的描述是有消化道炎症。建议坚持抗炎治疗，切除的盲肠息肉需要做病理检查，希望能够帮到您。,内科,胃肠疾病,stomach
51340945,主要症状:胃痛腹泻恶心发烧发病时间:18号化验检查结果:急性胃肠炎,指导意见：诺氟沙星：又名氟哌酸.抗菌谱广抗菌作用强对肠道细菌感染有显著疗效.剂量为每次0.1~O.2克一天3~4次空腹服用效果更好.儿童哺乳期妇女忌用肾功能减退者慎用.评论者：ykea-魔法学徒一级黄连素：本品抗菌谱较广对大肠杆菌有较强的杀灭作用.适用于肠道细菌感染对因食物不洁引起的急性胃肠炎初期及轻症患者疗效显著.剂量为每次O.1~O.3克一天3次.儿童按每公斤体重每日5~10毫克给药分3~4次服用.评论者：ykea-魔法学徒一级止泻宁：又名苯乙派喧适用于急慢性功能性腹泻其止泻作用弱于易蒙停.口服剂量为,内科,胃肠疾病,stomach
49415240,时不时腹痛，半夜尤其次数多？一天便两三次，大便不成形，到最后会很稀。下腹有时候会叫，肚子疼放个屁或上个厕所就好点。半夜总肚子疼。有一个多月了。。,这个要再次进行检查确定情况以上要考虑因为蛔虫症或因为肠系膜淋巴结炎的原因导致的根据情况，一般要积极进行确定并且进行治疗是可以好的。这个情况要积极进行检查确定情况为好以上要考虑是否有因为炎症等原因导致的。‘,内科,消化内科,stomach
38747417,2个月宝宝因吃米粉消化不良引起大便次数增多喝婴儿腹泻奶粉正常后还可以继续喝腹泻奶粉吗,小孩肠炎建议吃思密达试试，还有停奶先，给宝宝喝米汤，在里面加半颗双枝杆菌，每天两次。给宝宝多喝水，如果还没好转就去最好的儿童医院。如果情况有所改善，就给宝宝泡淡点的奶粉。可以在里面加蛋白酶粉。,儿科,小儿综合,stomach
55985932,病情描述发病时间、主要症状、症状变化等）：主要症状:吞咽困难，前胸阵痛，反酸，粘沫较多.发病时间:2007年化验检查结果:胡桃夹食管，反流性胃炎，浅表性胃炎，萎缩性胃炎.曾经治疗情况和效果：中医，西医均效果欠佳.,你好!反流性食道炎是一个会反复发作的疾病.治愈后要好好调养，防止反复发作.发作后及时治疗.西药制酸剂不要多用，用多会加重萎缩性胃炎.增加癌变率.中药治疗效果很好，只要辩证准确，用药得当，控制反流的同时逆转萎缩的粘膜.有问题可继续向我咨询.于彦芳主任,内科,胃炎,stomach
7866304,全部症状：胃胀、胸闷、气短、打嗝、放屁发病时间及原因：一周治疗情况：,你好，这有可能是冠心病引起的，最好去作个心电图检查一下，不是说服用丹参片就一定有效的，在病因不明前最好不要自行用药。,内科,胃肠疾病,stomach
29078786,胃胀没有食欲消化不良大便不畅,"你好:胃胀:多是消化不良,胃肠运动慢造成的,胃炎,胃溃疡的人常会胃胀.建议服用增加胃肠蠕动的药物，吗丁啉或西沙必利片治疗，",内科,消化内科,stomach
39361679,胃胀胃痛消化不良便秘有什么药吃的?这些症状有半年多了,你好，这种情况考虑有慢性胃炎的可能，同时有肠蠕动减弱的情况。建议口服援生力维、胃乐新治疗。热敷胃部。三餐规律，以容易消化食物为主，忌生冷硬辣刺激食物。忌烟酒。便秘与生活习惯有关。建议多喝水，多食绿叶蔬菜、水果、粗粮等易消化食物。通便效果好的食物有蜂蜜、香蕉、地瓜、玉米等。可以喝酸奶。,内科,消化内科,stomach
20663589,你好；我在元月8号做胃镜检查是；浅表性胃炎和十二指肠炎吃什么药最好？我的症状胃胀胃烧胃不舒服,你好，你的情况是有明确诊断的胆汁反流性胃炎，可以出现胃痛返酸，你平时要注意不能吃甜酸食品、辣椒大蒜、油炸、海鲜、烟酒等，多运动。目前可以口服泮托拉唑、达喜、四磨汤口服液。建议你平时要注意不能吃甜酸食品、辣椒大蒜、油炸、海鲜、烟酒等，多运动。目前可以口服泮托拉唑、达喜、四磨汤口服液。,内科,消化内科,stomach
52889360,胃痛，有胀气，会不定时的反酸，还有就是拉稀，药店开了盒治溃疡的药但是不好使，希望医生帮帮我，之前犯过痉挛，但是这次吃完药就不好使了该吃什么的要缓解,"这样考虑肠胃功能紊乱,建议服用康复新液和胃复春片治疗是可以恢复的，注意饮食不吃辛辣食物；，注意多喝开水，注意保持心情舒畅，洗澡尽量洗热水澡，吃的食物最好别吃比如腌制品的食物，最好是新鲜水果蔬菜",内科,消化内科,stomach
38146095,宝宝是不是消化不良拉稀有3，4天了，偶尔有泡沫,您好考虑孩子消化不好的可能性大.建议吃点益生菌吃点妈咪爱或吃常乐康观察看看再就是孩子是否吃母乳妈妈注意饮食少吃不好消化的食物.孩子吃点妈咪爱就可以妈妈注意饮食少吃凉食及太油腻食物.！,儿科,小儿综合,stomach
60065696,晚上胃里反酸水昨天座胃镜里边有息肉会不会是胃癌。现在不知道结果。,你好，不排除是患胃炎引起的，建议进行胃部B超或钡餐的检查确定。可以吃点葵花胃康灵等一些中成药，效果还是可以的。另外不要吃过冷的食物，吃饭要定时定量，要做到早吃好，午吃少，晚吃少。只有养成良好的习惯才能使胃的功能逐步增强。,内科,肿瘤科,stomach
64212570,慢性胃炎怎么缓解腹痛不吃药,指导意见：出现这情况建议你可以在医生指导下服用奥美拉唑肠溶胶囊+阿莫西林胶囊+克拉霉素治疗观察看看吧,内科,胃炎,stomach
44227154,腹泻胃胀晚上及其腹泻胃胀曾经治疗情况和效果：灌肠前表性胃炎和溃疡性结肠炎胃胀和溃疡性结肠炎有关系吗（,溃疡性结肠炎的治疗：首先必须依靠西医尽快控制病情大约一个月可以基本稳定然后继续以西药维持一段时间大约半年至一年左右溃疡性结肠炎常用西药（1）柳氮磺胺吡碇（SASP）;（2）甲硝唑;（3）激素类（具体药物有：氢化可的松、强的松、地塞米松等）;（4）硫唑嘌呤建议在医生指导下用药胃胀一般和胃炎有关系,内科,胃炎,stomach
40071739,"胃酸过多？烧心、反酸,胃病(感谢医生)。",您好，您说的情况往往可能是有慢性胃炎或者是溃疡或者是反流性食管炎等问题的，您应该先到医院检查一下，早晨空腹到医院消化内科检查一下，可以做个上消化道钡餐透视或者胃镜检查，看看有没有，如果是检查清楚后，用药物治疗就行了啊,内科,消化内科,stomach
40742125,半年了腹痛恶心没劲腰痛背痛曾经治疗情况和效果：做彩超验尿没看出效果来想问问专家怎么能看出病情来（）,慢性胰腺炎的临床表现一般为反复发作性或持续性的腹痛、腹泻或脂肪泻、消瘦、黄疸腹部包块和糖尿病等在我国引起慢性胰腺炎的主要原因一般跟胆系疾病有关如胆囊结石、胆管结石、胆囊炎、胆道蛔虫等慢性胰腺炎的典型病例可出现五联征：腹痛、胰腺钙化、胰腺假性囊肿、脂肪泻、糖尿病慢性胰腺炎的诊断除了有典型的症状体征外还应该有明显的胰腺分泌障碍明确的胰腺炎组织学诊断等对于胰腺炎的早期诊断目前并没有好的检查方法一般的治疗就是病因治疗和对症治疗,内科,消化内科,stomach
45151282,胃酸，胃胀，胃痛，饥饿，口臭等症状，曾经治疗情况和效果：看过医生，是胃炎，胃溃疡，吃的是中成药，服药三个月.还没好，你说的中药，有效吗，怎么吃,胃酸过多.建议应用奥美拉唑肠溶片和铝碳酸镁片口服治疗.不要吃辛辣、凉的食物了.如果吃一段时间不好的话建议做个胃镜看看胃部的情况.,五官科,口臭,stomach
36774567,慢性肠炎两个月了，怎么办?？开始以为是痢疾呢，拉肚子，腹痛，去药店开了些治拉肚子的药稍稍管了点用，好一些之后就把药停了，停了之后又复发了，而且更严重了，恶心，严重呕吐，没有食欲，腹泻的更厉害了，而且还有发烧的症状.。用中医的方法怎么治疗？,适当休息，进食易消化的食物，禁食油煎和刺激性食物。注意休息和增加营养，给予易消化的食物，如米汤、粥汤等。若虚寒腹痛泄泻者，亦可予以淡姜汤饮之，以温振脾阳，调和胃气。忌食辛辣炙b032、肥甘厚味之品。在有条件情况下，配合红外线，蜡疗、拔火罐、针灸、气功等疗法，以提高疗效。另外保持心情舒畅，避免强烈刺激，树立战胜疾病的信心。,内科,消化内科,stomach
59227818,胃病，长期胃痛。糜烂性胃炎，长期胃痛，吃什么药好些,"可能是胃炎或者消化道溃疡的。最好做胃镜明确。建议口服藿香冲剂,奥美拉唑,枸橼酸铋钾,654-2试试，而且好转后一定要巩固一定的时间。一定要禁烟，酒，咖啡,茶,生冷,辛辣食物。少吃含淀粉内的食物如：土豆芋头粉丝粉条红薯等凉粉,不要吃苏打饼干等,少食多餐,定时进餐,不要吃过于坚硬和不消化的食物",内科,消化内科,stomach
3817238,大便出血，血色为鲜红色，大便后肛门痛，并有小腹痛，大便次数正常，最近3天才有，小的时候得过痔疮，做过痔疮手术,"您好，你这个可能有肛裂或者痔疮可能,尤其是痔疮.所以建议你看看肛肠科的医生，遵医嘱治疗，",内科,消化内科,stomach
34773177,每天早上5点至7点胃胀痛是哪种胃病,您好，您的症状考虑胃溃疡的可能性大，不排除胃炎的可能，与饮食有一定关系。建议查消化道钡餐或内镜，幽门螺杆菌等进一步明确诊断对症治疗。,内科,消化内科,stomach
25208363,七个月的宝宝大便有像鼻涕一样的黏液、之前经常容易拉肚子、肠胃不好请问是不是消化不良引起的、还有就是白天的奶粉量和晚上的一样吗？,"发现小儿腹泻,建议检查化验大便是消化不良还是肠炎.意见建议:还要注意是否是有感冒导致的肠功能紊乱.如果是消化不良建议口服山麦健脾口服液,思密达等,严重看看医生,输液治疗.延长喂奶的间隔时间.让肠胃休息休息.多喂水.如果在添加辅食应该暂停添加.或减少辅食添加.好转后再循序渐进恢复.尤其不要吃不消化的食物.你好,小儿腹泻是各种原因引起的以腹泻为主要临床表现的胃肠道功能紊乱综合证治疗建议口服小儿复方胰酶散和必奇,两种药物间隔一个小时.肚脐贴覆丁桂尔脐贴.注意腹部保暖，适当减少进食,饮",儿科,小儿综合,stomach
27739890,胃胀打嗝反酸，医院胃镜检查，确诊为萎缩性胃炎，十二指肠球炎。,你好，从症状和检查结果看，你的情况属于慢性胃炎的问题，平时需要注意饮食，减少复发建议少吃生冷和辛辣的食物，不要饮酒吸烟，症状明显可以用质子泵抑制剂和抗菌素口服，可以有效缓解症状，杀灭幽门螺杆菌，减轻复发,内科,胃炎,stomach
62523871,腹胀反酸想吐食欲下降,指导意见：建议用山楂、荷叶泡茶喝、效果非常好、加点姜汁止呕吐加点姜汁。,内科,消化内科,stomach
15716697,腰疼，右侧大腿神经疼，左脚踝处就好像血液循环不好，走时间长了疼，不走还疼，胃胀，浑身没劲，浑身浮肿，没劲。,"引起腰疼的原因很多,比如腰椎间盘突出,椎管狭窄,腰椎滑脱,腰椎骨错缝等，建议去医院做腰椎拍片或MRI.还不排除腰椎椎间盘或者骨质增生的问题导致坐骨神经痛可能.另外是否睡的弹簧床垫,如果是,建议你一定要睡硬板床.可以牵引,理疗,红外线,推拿按摩治疗.需要注意运动或搬运重物可以诱发和加重,另外需要睡硬板床,另外注意腰部扭伤,过度疲劳,受寒,受湿等",内科,消化内科,stomach
4411201,注射甲型H1N1流感疫苗后高烧不退而且出现腹痛怎么办,你好：这种情况考虑注射疫苗引起的，结合医生具体输液对症治疗观察。,传染科,传染科综合,stomach
22826770,请问是不是胃癌早期症状心窝口有轻微疼痛按腹痛肚胀吃饱后肚尤为胀但没呕吐返酸现象,你好，从你描述的情况来看，你的这种情况，主要是由幽门螺旋杆菌感染而引起的，你好多注意休息，饮食清淡，不要吃辣椒等刺激性的食物，必要时去医院做胃镜进一步的检查处理的。,内科,肿瘤科,stomach
64254889,胃胀，眼睛浮肿，腿浮肿，总有饱腹感，吃饭不消化,你好，鉴于你所说情况，对于眼睛浮肿需要明确有无肾脏病变对于胃胀不适注意饮食的规律，行胃镜检查排除胃部的器质性病变,内科,消化内科,stomach
55891263,病情描述发病时间、主要症状、症状变化等）：弟弟最近出现了恶心，腹部不适，腹痛，腹泻，黄疸，上腹部疼痛，上消化道出血的症状，我带他去医院检查了以后，医生说这是十二指肠室梗阻黄疸综合征，请问这个病应该怎样治疗？啊这个病应该怎样治疗？,处理原则同十二指肠溃疡。如给予庆大霉素8万U，每日3次。同时加制酸剂以减轻症状，如奥美拉唑20mg，每日1次。对经保守治疗效果不佳，穿孔，总胆管与胰管阻塞者应采取手术治疗。十二指肠憩室梗阻性黄疸综合征中医治疗方法暂无相关信息。,内科,肝胆疾病,stomach
58198741,病情描述发病时间、主要症状、症状变化等）：昨天还好好的半夜就恶心肚子叫打嗝放屁后来又腹痛发烧怎么回事呀？是阑尾的前兆吗,如果是你的临床表现主要是恶心肚子叫打嗝放屁后来又腹痛发烧哪不排除是阑尾炎的表现，但是也不排除是胃肠道的其它炎症。建议你最好还是到医院明确诊断，因为只有诊断明确治疗才是正确的。,内科,消化内科,stomach
58435668,病情描述发病时间、主要症状、症状变化等）：检查有浅表性胃炎长期口苦口臭胃胀大便没有:,患了浅表性胃炎，在中医看来多是脾虚肝郁的原因，出现胃痛也是肝气不舒，脾失健运造成的，治宜健脾益气，疏肝和胃。治疗上可吃人参健脾丸和柴胡舒肝散。祝健康！,五官科,口臭,stomach
54652419,胃胀胃酸反胃吃什么药去年检查出糜烂性胃炎，最近吃中药调理身体结果胃胀胃酸反胃吃什么药,慢性糜烂性胃炎一般仅见饭后饱胀、泛酸、嗳气、无规律性腹痛等消化不良症状。可以口服奥美拉唑、多潘立酮治疗，平时注意饮食，不要吃甜食和辛辣食物，不要喝酒。另外注意保暖，避免着凉，避免情绪刺激。,内科,胃炎,stomach
62543724,明天准备到贵院门诊做胃肠检查曾经治疗情况和效果：胃胀，便秘坑梓人民医院检查过，说是胃炎，反复发着，不彻底，没有预约，明天能否到门诊就诊？,指导意见：你好，这考虑为胃肠功能紊乱引起的。建议你可以服用吗丁啉片+维生素B1片+雷尼替丁胶囊+颠茄片等药物进行治疗，注意休息，多喝开水，规律饮食，定时定餐。,内科,胃炎,stomach
20107702,总是烧心是什么症状帮我一答解下,您这情况属于慢性胃炎的症状，大多是平时没注意饮食导致的建议您试试服用3个月的陈香露白露，有返酸或疼痛感加服点雷尼替丁，另外，要养成良好的生活习惯，不要经常熬夜，饮食要清淡，有规律、定时定量，避免过酸、过辣、生冷及粗糙食物。,内科,消化内科,stomach
31230036,长期周期性右边下腹痛，便秘，腹胀，偶有呕吐，怕冷，伴带有右边腰痛和右背神经酸痛曾经治疗情况和效果：说是胃溃疡到底是什么胃病，要怎么治，注意什么？,"你好，这种情况可以吃保和丸，果导片，开胸消食丸，应该清淡饮食，尽量食用膳食纤维较多的食物主食不要过于精细,要适当吃些粗粮,让水在肠胃振动,加强通便作用全天都应多饮凉开水以助润肠通便",内科,消化内科,stomach
47501461,胃痛检查什么胃痛检查什么,"指导意见：您好,胃病是比较难治疗的疾病,一般药物只是辅助作用,胃病需要养好的,关键看平时的日常生活习惯,1.调整心态,注意休息,避免过度焦虑与劳累；2.戒烟戒酒,饮食规律,不宜过量；3.避免食用刺激性食物,如咖vgv啡、浓茶、辣椒等；4.少食过甜及过酸的食物及水果,如巧克力、冰淇凌、苹果及桔子。",内科,消化内科,stomach
49584799,治疗慢性肠炎及腹泻腹痛的药物那种好,您好，腹痛、腹泻可以是慢性肠炎的一种症状，慢性肠炎是消化道较为常见的疾病，其发病和遗传、不良的生活习惯和饮食、感染、免疫、过敏等有关。对于其治疗多数患者存在吃药后症状缓解，停药再次复发而迁延不愈，对于其治疗最好的方法就是生活饮食和习惯的调整，尤其是心情和饮食、生活习惯等，再者建议您也可以尝试中医进行治疗。,内科,消化内科,stomach
55218024,胃疼胃胀伴有高烧怎么回事啊做哪些检查啊曾经治疗情况和效果：治疗过啊打过吊瓶应该做哪些检查啊,你好，根据你的情况，出现胃痛、胃胀的症状，可能考虑因为胃部的原因，有可能是胃炎、胃溃疡引起的，需要控制饮食，调节生活习惯。最好做一个胃镜治疗。建议可以用一些奥美拉唑肠溶胶囊等药物缓解症状，同时避免辛辣油炸食物，如辣椒、葱蒜等少吃，不要熬夜，多喝水，同时必要时做一个胃镜检查，如果出现幽门螺旋杆菌感染需要抗感染治疗，加用替硝唑、克拉霉素胶囊，多吃一些粥、面食等。希望帮到你。,内科,胃肠疾病,stomach
15607474,医生好，我昨晚开始恶心呕吐，今早开始腹泻，胃痛，吃小米粥都胃难受，是胃肠炎吗，用吃药吗，吃什么药，谢谢,"您这种情况有可能是胃炎,浅表性胃炎或者消化道溃疡引起的。建议做个胃镜明确诊断再对症治疗。目前建议服用胃舒平和乐得胃或使用奥美拉唑、丽珠得乐和克拉霉素来治疗。可以改善症状的祝你健康。",内科,胃肠疾病,stomach
38327659,孩子胃消化不良会导致鼻子呼气有酸臭味吗孩子胃消化不良会导致鼻子呼气有酸臭味吗,指导意见：您说的症状可以先检查是不是有咽喉部位炎症有可能是消化不良等疾病引起的如果有鼻咽部位炎症的话可以及时消炎治疗消化不良可以服用小儿醒脾颗粒等药物治疗,儿科,小儿综合,stomach
7191097,全部症状：胃痛发病时间及原因：有10几天了治疗情况：还没有去治疗,从这症状来看可能是存在胃痉挛或胃炎等原因的，可请临床医生具体检查,内科,消化内科,stomach
58621701,宝宝消化不好，口臭还腹泻，如何来防止消化不良？,指导意见：建议最好做个血常规，大便常规检查，明确诊断，多喝水，加强营养，避免受凉，多吃蔬菜水果汁，可以葡萄糖酸锌口服液，婴儿健脾散，猴枣散治疗。,儿科,小儿综合,stomach
12284332,全部症状：腹痛。腹涨。吃多了腹泄。发病时间及原因：一个月治疗情况：不明显,您好，对于慢性结肠炎应采用综合疗法，首先应该注意休息、饮食调节，忌食过敏食品，解除精神压力等等，药物主要是柳氮磺胺吡啶，4-氨基水杨酸，强的松，硫唑嘌呤，针对性选用抗生素等等。可以配合中药口服，灌肠，中成药如结肠宁、补脾益肠丸、结肠炎丸等与西药配合治疗。,内科,消化内科,stomach
58711220,病情描述发病时间、主要症状、症状变化等）：全身不舒服，关节酸痛，一天排便好几次，肚子变得很容易饿，经常吃饱了，就会胃胀的难受，脖子越变越粗了，去医院抽血检查，又做了甲功五项检查，医生说我患的是甲亢，现在吃药治疗，甲亢患者饮食上注意什么呢？,你好，甲亢患者消化吸收能力差，所以要少食多餐，不能暴饮暴食。忌辛辣、烟酒。平时多喝水，忌咖啡、浓茶饮料。不要吃海带、海鱼等含碘高的食物。多吃含钾、钙丰富的食物。，像牛奶、蛋类、谷类、蔬菜、水果。甲亢患者一定要管好自己的嘴巴，这样才能缓解病情,内科,甲状腺疾病,stomach
55063908,"胃痛,胃酸,恶心想吐是怎么回事做什么检查回检查出什么病",您好，胃疼多由外感寒邪、饮食所伤、情志不畅和脾胃素虚等病因而引发。胃是主要病变脏腑，常与肝脾等脏有密切关系。胃气郁滞、失于和降是胃痛的主要病机。治疗以理气和胃为大法，根据不同证候，采取相应治法。患者应根据个人情况经专家确诊后，根据病因选择安全、有效、价廉和易购的药物。才会取得最好的治疗效果。患者平时最好以流质食物和面食为主，宜食小米粥、薏米粥、大米粥、面条、馒头等。少食多餐，细嚼慢咽，适当补充功能性益生菌以及维生素c。祝您早日康复！,内科,消化内科,stomach
56917959,恶心，呕吐，反酸，伴头昏，是什么病？用什么药可以缓解？谢谢！,多长时间了如果是这两天的话考虑是不洁饮食或者是轻度感染引起的，如果超过了一个月建议查胃镜看一下。,内科,消化内科,stomach
50484182,我的胃病总是反酸呕吐曾经治疗情况和效果：胃溃疡胃出血现在该怎么治疗,"您好,您有胃溃疡病史,目前出现反酸,呕吐症状有可能是胃酸分泌过多所致,可以使用一些抑制胃酸分泌的药物及保护胃粘膜的药物来缓解治疗.建议可以口服雷贝拉唑或埃索美拉唑,瑞巴派特片来缓解症状.",内科,消化内科,stomach
35249974,我大约有一个多星期了开始是大便次数多切不成形一天2-3次最近3天是腹痛腹泻伴有血丝一天6-7次黑色稀便想知道应该做什么检查大约像什么bing,你好，大便黑很有可能是存在上消化道出血，你需要到医院去检查一下大便是非为消化道出血。如果是出血就应该进一步做胃镜检查。先到消化内科看病，有好多出现黑便是饮食，服用含铁药物、中药等导致，这后者就不用担心的。祝健康。,内科,消化内科,stomach
46618038,益生元可以治疗宝宝消化不良引起的肠炎腹泻吗,指导意见：你好益生元可以治疗宝宝消化不良引起的肠炎腹泻，最好先带孩子去医院看一下,儿科,小儿综合,stomach
33895224,慢性胃炎吃什么药，胃酸多，胃胀，有什么好？慢性胃炎吃什么药，胃酸多，胃胀，有什么好的治疗方法。,"您好，这样的话建议庆大霉素，甲硝唑，整肠生等治疗，避免辛辣刺激饮食及焦虑情绪养成良好的生活习惯是治疗的关键,饮食宜按时定量，营养丰富，含维生素较多的食物，忌服浓茶，浓咖啡等有刺激性的饮料",内科,胃炎,stomach
38621728,我的大腿后侧和屁股痛了几天啦，腰都不能直起来，请问这是坐骨神经痛吗我要吃点什么药吗？,"考虑为坐骨神经痛多见于腰椎间盘突出导致。目前治疗腰椎间盘突出症一般保守,介入,手术.建议首先保守治疗,能保守不手术,手术是最后的治疗方法,一般保守治疗建议采取按摩,牵引,针灸,理疗,服中药和练功等保守治疗.建议平时尽量不要大幅度弯腰,可以常练习倒行（往后走）缓解椎间压力,不要干重活,尽量避免对腰部负荷较大的动作.日常生活中养成良好的生活习惯,久坐久立后多活动一下,不跷二郎腿,不坐沙发和较矮的座椅,睡硬板床.",内科,神经内科,leg_pain
53399561,右膝盖痛变形小腿肿胀象筋短一块看什么科需要做那些检查需要那些检查,您好！从您描述的症状看考虑可能上骨性关节炎。是老年人常见的多发病，是骨质退行性变所引起的，您可以先去医院的骨外科检查。注意休息，避免关节过度活动，避免受凉，去医院拍X光片检查，根据检查结果在医生指导下进行有效治疗。,外科,普外科,leg_pain
53342929,小腿疼痛怎么办有哪些治疗呢,指导意见：您好，你的呢这种情况建议您去医院就诊，最近注意休息，不要剧烈运动，去医院拍x线片，诊、清楚后进一步治疗，先不要乱用药物，以免延误病情，祝您早日康复,外科,普外科,leg_pain
18811267,我老婆今年一月开始腰疼，后来从腰部开始经臀部一直到大腿都酸胀，特别是晚上严重，觉也睡不着，医生说不是坐骨神经痛也不是腰椎间盘问题，请问到底是什么原因,你好！对于这情况主要还是要考虑是腰椎间盘突出或骨质增生或是生理曲度改变导致。建议你还是需要检查一个腰椎的片子。明确诊断。还有可能是背部筋膜炎导致的。,外科,骨科,leg_pain
19282310,右腿疼痛一星期了曾经治疗情况和效果：拍片腰部正常请问怎样治疗,您好，上述情况考虑感冒引起的，建议您服用阿奇霉素和蒲地蓝还有维C银翘片治疗，可以喝点热茶吧，别太浓或者姜汤多吃点稀饭米汤这种容易消化的，多吃新鲜蔬菜和水果，饮食要清淡，室内空气要新鲜，注意通风，保证睡眠劳逸结合，保持良好的心情,外科,骨科,leg_pain
52730472,痛风关节痛脚下痛怎么治？听说泡脚能冶是吗？,您好，痛风没有很好的治疗方法，一般是用别嘌醇片来控制血尿酸的升高。注意不吃可导致尿酸升高的食物是关键的，还有注意控制肥胖。如果痛风用热水泡脚的话是有利于结晶的再溶解的，也可随汗液排除体外，从而缓解痛风患者的病情。泡脚是对缓解痛风症状是有好处的。但是提醒患者，得了痛风一定还要选择正规疗法来治。泡脚缓解，单纯泡脚，疗效比较慢,内科,痛风,leg_pain
23929926,大夫你好！请问，我的右腿左侧关节痛了四五天了！这是什么症状,腿痛症状是需要到当地医院做进一步检查的，尤其需要检查的是下肢血管彩超，以及血糖血脂等，需要排除下肢动脉炎，如果是韧带炎症可以通过理疗等方法治疗，如果是动脉炎，需要尽快住院治疗的，还需要检查微量元素排除缺钙。,内科,胃肠疾病,leg_pain
35583035,腰椎间盘突出腰椎间盘突出怎么冶治疗腰腿疼腿还有点麻木怎样不疼,您好，腰间盘突出治疗：疼痛的时候，建议卧硬板床，口服抗炎镇痛药，可以辅理疗、牵引等；疼痛缓解期：建议做燕飞运动，锻炼腰背肌，注意腰部休息，避免久坐、避免弯腰、避免过度劳累，这个是摆脱病因的关键；,外科,腰椎间盘突出,leg_pain
14555239,腿疼、像抽筋还不是抽筋、夜里疼痛最厉害、一阵阵疼痛！有轻微腰间盘突出、腰部轻微骨刺和静脉曲张！这个症状应该是什么病？,引起腿疼的原因有很多种，但绝大部分是由某一部分的创伤而引起的，比如说腰疼而引起腰椎间盘突出，腰椎间盘突出压迫神经从而导致腿疼。另外可能是受风受寒或劳损导致的腿痛，可吃些风湿寒痛片。,外科,颈腰椎病,leg_pain
31455012,脚面麻和左膝盖痛我的脚面和脚趾头麻还有左腿到膝盖麻，右腿麻的不怎么，左腿膝盖还又疼，11月20开始的，希望能告诉我该怎么办，谢谢,注意这个和受风寒或者是缺乏锻炼都有关系，适当多活动，注意保暖，舒筋活血胶囊治疗一段时间观察看看,外科,外科其它,leg_pain
50496335,腿上膝盖部关节痛怎么治疗????腿上膝盖部关节痛怎么治疗?????,腿上膝盖部关节痛一般常因为膝关节损伤炎症引起，可以当地正规医院骨外科检查明确，必要时可以拍片检查，，应用镇痛消炎药物建议饮食清淡加强营养，注意休息，可以当地正规医院骨外科拍片等影像学检查，应用骨痛贴膏，双氯芬酸纳等药物镇痛消炎,外科,骨科,leg_pain
52944165,臀部左边内部刺痛难受引发左腿疼痛难受，怎么治臀部左边内部刺痛难受，引左腿疼痛难受怎么治吃什么药,你的情况有几个可能：1、腰间盘突出，不知道你的核磁是拍的那个部位。有没有腰椎脊柱的诊断？建议做腰部的CT或MRI检查确诊。2、梨状肌综合征，如果是梨状肌综合征，光吃药作用差，按摩或者针灸效果不错，建议找中医骨科医生做做按摩针灸治疗。配合超短波理疗效果更好。3、坐骨神经炎，坐骨神经炎有原发和继发之分，找到原因再做治疗才能有的放矢，建议作进一步检查，比如肌电图等，确定有无神经方面的问题，然后再做治疗。,其他,综合,leg_pain
